Customer_ID,Age,Gender,City,Device_Type,Session_Duration,Pages_Viewed,Product_Category,Price,Discount,Purchase_History,Time_Spent_on_Product,Payment_Method,Cart_Value,Purchased
C07710,30,Female,Pune,Mobile,34,14,Home,5376,10,1,16,UPI,4838,Yes
C07711,23,Male,Delhi,Tablet,29,13,Beauty,1502,20,3,9,Debit Card,1201,Yes
C07712,45,Female,Hyderabad,Mobile,17,5,Electronics,11163,30,7,4,Debit Card,7814,No
C07713,21,Male,Bangalore,Tablet,11,10,Beauty,1689,15,3,14,UPI,1435,Yes
C07714,36,Male,Pune,Laptop,14,14,Beauty,1232,15,2,12,Debit Card,1047,Yes
C07715,43,Male,Mumbai,Mobile,24,15,Electronics,25938,5,3,18,Debit Card,24641,No
C07716,18,Male,Kolkata,Tablet,7,9,Beauty,1928,5,2,20,Debit Card,1831,No
C07717,51,Male,Kolkata,Laptop,19,12,Electronics,22960,25,6,14,Credit Card,17220,Yes
C07718,51,Female,Pune,Tablet,19,15,Beauty,1394,5,3,4,Debit Card,1324,No
C07719,46,Female,Pune,Tablet,28,6,Home,4044,5,6,14,Credit Card,3841,No
C07720,46,Female,Mumbai,Laptop,33,7,Fashion,2200,25,2,8,UPI,1650,Yes
C07721,52,Male,Hyderabad,Mobile,30,3,Fashion,3522,30,6,13,Debit Card,2465,No
C07722,35,Female,Delhi,Laptop,34,5,Home,2860,20,5,3,Credit Card,2288,No
C07723,24,Female,Kolkata,Tablet,34,11,Electronics,14476,5,1,10,Credit Card,13752,No
C07724,41,Male,Chennai,Laptop,6,13,Home,4414,20,5,12,Credit Card,3531,No
C07725,31,Male,Pune,Mobile,23,2,Fashion,3163,10,7,12,UPI,2846,No
C07726,27,Female,Chennai,Mobile,23,11,Fashion,2660,10,4,16,UPI,2394,Yes
C07727,20,Female,Bangalore,Mobile,11,15,Electronics,14045,10,3,16,Debit Card,12640,Yes
C07728,45,Male,Delhi,Tablet,13,14,Fashion,2421,30,2,4,Debit Card,1694,Yes
C07729,48,Female,Mumbai,Mobile,12,3,Home,5655,10,2,8,UPI,5089,No
C07730,48,Female,Chennai,Mobile,11,6,Electronics,28415,20,2,19,UPI,22732,Yes
C07731,35,Female,Delhi,Mobile,35,8,Fashion,3615,20,5,18,Debit Card,2892,Yes
C07732,24,Female,Mumbai,Mobile,20,13,Home,2604,25,8,15,Credit Card,1953,Yes
C07733,28,Female,Pune,Laptop,22,7,Electronics,27357,10,7,4,Credit Card,24621,Yes
C07734,40,Female,Kolkata,Tablet,9,9,Home,2816,30,10,3,Debit Card,1971,No
C07735,21,Male,Hyderabad,Mobile,17,3,Electronics,12521,25,2,5,UPI,9390,No
C07736,24,Female,Bangalore,Laptop,5,6,Beauty,1614,30,8,9,Credit Card,1129,No
C07737,37,Male,Delhi,Mobile,8,13,Beauty,1991,5,3,3,Credit Card,1891,No
C07738,33,Female,Kolkata,Mobile,25,3,Beauty,1890,10,2,15,UPI,1701,No
C07739,55,Female,Hyderabad,Mobile,34,2,Beauty,1480,5,10,14,Debit Card,1406,No
C07740,49,Female,Chennai,Tablet,35,6,Electronics,21186,20,1,14,Credit Card,16948,Yes
C07741,53,Female,Kolkata,Tablet,26,15,Home,4056,15,3,11,Credit Card,3447,Yes
C07742,21,Female,Pune,Tablet,28,10,Beauty,1096,15,4,18,Credit Card,931,Yes
C07743,53,Female,Delhi,Mobile,10,8,Home,2954,20,7,15,Credit Card,2363,No
C07744,33,Male,Delhi,Laptop,10,7,Home,2252,30,8,19,UPI,1576,No
C07745,29,Male,Bangalore,Mobile,17,10,Electronics,26113,20,9,13,UPI,20890,Yes
C07746,43,Male,Delhi,Laptop,35,10,Home,4913,30,10,17,Credit Card,3439,Yes
C07747,22,Male,Delhi,Laptop,25,8,Fashion,2778,30,4,11,UPI,1944,Yes
C07748,37,Male,Mumbai,Laptop,24,4,Beauty,523,5,6,6,Credit Card,496,No
C07749,23,Male,Chennai,Mobile,20,15,Fashion,2341,25,7,5,Debit Card,1755,Yes
C07750,29,Male,Bangalore,Tablet,13,2,Home,5608,20,5,6,Credit Card,4486,No
C07751,25,Female,Pune,Laptop,19,3,Fashion,1280,30,7,6,Credit Card,896,No
C07752,41,Female,Pune,Mobile,12,13,Fashion,5000,5,1,15,UPI,4750,No
C07753,25,Male,Chennai,Tablet,24,7,Fashion,3513,30,8,11,Debit Card,2459,Yes
C07754,18,Male,Kolkata,Tablet,11,5,Home,2810,10,6,18,Debit Card,2529,No
C07755,34,Female,Hyderabad,Laptop,12,14,Fashion,4974,30,9,11,Credit Card,3481,Yes
C07756,21,Female,Delhi,Tablet,7,8,Electronics,18381,15,6,15,UPI,15623,No
C07757,30,Female,Kolkata,Tablet,6,14,Home,5370,30,6,5,Debit Card,3758,No
C07758,18,Female,Mumbai,Laptop,30,4,Home,3628,20,6,18,Debit Card,2902,No
C07759,55,Male,Mumbai,Mobile,30,14,Home,5406,5,8,15,Debit Card,5135,No
C07760,41,Male,Hyderabad,Laptop,23,11,Home,1680,25,5,16,Credit Card,1260,Yes
C07761,27,Female,Hyderabad,Laptop,9,10,Electronics,28345,10,8,16,Debit Card,25510,No
C07762,22,Female,Bangalore,Mobile,35,15,Home,4587,15,1,18,Credit Card,3898,Yes
C07763,52,Male,Chennai,Mobile,18,3,Home,5186,30,6,6,Credit Card,3630,No
C07764,41,Male,Bangalore,Laptop,14,4,Electronics,11056,5,9,3,Debit Card,10503,No
C07765,28,Female,Delhi,Tablet,22,12,Home,2594,5,2,6,UPI,2464,No
C07766,41,Female,Kolkata,Laptop,12,5,Fashion,3302,5,8,20,Debit Card,3136,No
C07767,52,Female,Mumbai,Laptop,18,11,Electronics,11318,20,8,2,Credit Card,9054,Yes
C07768,21,Female,Mumbai,Mobile,19,2,Electronics,27641,30,4,14,UPI,19348,No
C07769,51,Female,Pune,Laptop,34,3,Home,3274,20,5,15,UPI,2619,No
C07770,54,Female,Pune,Tablet,23,2,Home,4056,30,6,7,UPI,2839,No
C07771,55,Male,Kolkata,Tablet,10,8,Beauty,754,10,6,19,Credit Card,678,No
C07772,18,Female,Kolkata,Laptop,18,14,Electronics,24623,30,4,2,Credit Card,17236,Yes
C07773,33,Female,Delhi,Laptop,6,2,Beauty,1690,20,5,3,Debit Card,1352,No
C07774,48,Female,Hyderabad,Laptop,29,8,Home,3615,25,3,12,Credit Card,2711,Yes
C07775,54,Male,Mumbai,Laptop,22,10,Beauty,1662,15,5,15,Debit Card,1412,Yes
C07776,21,Male,Mumbai,Mobile,35,2,Beauty,1364,15,7,13,UPI,1159,No
C07777,22,Female,Pune,Laptop,27,11,Home,4931,10,8,10,UPI,4437,Yes
C07778,31,Male,Delhi,Tablet,8,15,Fashion,3235,30,4,11,UPI,2264,No
C07779,48,Male,Mumbai,Laptop,15,4,Beauty,1755,20,9,13,Credit Card,1404,No
C07780,40,Male,Hyderabad,Mobile,17,12,Electronics,14186,25,5,14,Debit Card,10639,Yes
C07781,32,Male,Mumbai,Laptop,17,8,Electronics,20330,10,10,18,Credit Card,18297,Yes
C07782,51,Male,Kolkata,Mobile,19,4,Fashion,2385,5,3,12,Credit Card,2265,No
C07783,37,Male,Kolkata,Laptop,30,5,Fashion,2260,20,1,14,UPI,1808,No
C07784,50,Male,Pune,Tablet,5,10,Home,4374,15,3,3,Credit Card,3717,No
C07785,18,Male,Hyderabad,Tablet,32,8,Electronics,9806,30,8,19,Debit Card,6864,Yes
C07786,34,Male,Delhi,Mobile,17,3,Beauty,1428,10,4,18,UPI,1285,No
C07787,20,Female,Delhi,Mobile,8,5,Home,5026,15,8,20,Credit Card,4272,No
C07788,53,Male,Bangalore,Mobile,10,2,Fashion,1668,15,1,5,Credit Card,1417,No
C07789,32,Male,Hyderabad,Mobile,15,11,Home,4025,10,2,6,Credit Card,3622,Yes
C07790,44,Female,Delhi,Mobile,27,2,Home,1552,15,4,16,Debit Card,1319,No
C07791,24,Female,Bangalore,Mobile,23,7,Beauty,1970,10,7,3,Credit Card,1773,Yes
C07792,32,Female,Bangalore,Laptop,30,3,Fashion,1149,5,6,16,UPI,1091,No
C07793,32,Female,Mumbai,Mobile,19,11,Electronics,24637,10,4,9,UPI,22173,Yes
C07794,44,Female,Bangalore,Laptop,9,11,Beauty,1927,25,2,16,Credit Card,1445,No
C07795,37,Male,Delhi,Laptop,31,4,Fashion,1899,15,3,5,Credit Card,1614,No
C07796,43,Male,Mumbai,Mobile,26,12,Fashion,2232,20,5,14,Debit Card,1785,Yes
C07797,48,Male,Chennai,Mobile,22,7,Home,2084,10,8,3,UPI,1875,Yes
C07798,40,Female,Kolkata,Tablet,19,15,Electronics,26311,20,9,11,UPI,21048,Yes
C07799,47,Female,Chennai,Tablet,25,14,Fashion,3522,10,7,9,Debit Card,3169,Yes
C07800,37,Female,Kolkata,Laptop,10,2,Fashion,1210,10,6,7,UPI,1089,No
C07801,21,Female,Hyderabad,Mobile,8,15,Home,4919,25,2,9,Debit Card,3689,No
C07802,55,Male,Mumbai,Mobile,11,10,Beauty,907,30,5,20,UPI,634,Yes
C07803,31,Female,Pune,Tablet,27,14,Fashion,4048,15,10,8,Credit Card,3440,Yes
C07804,25,Male,Delhi,Mobile,19,8,Fashion,4300,25,6,5,UPI,3225,Yes
C07805,33,Male,Kolkata,Mobile,18,6,Electronics,16759,5,4,16,Debit Card,15921,No
C07806,43,Male,Bangalore,Mobile,21,10,Electronics,22311,25,1,10,UPI,16733,Yes
C07807,50,Male,Bangalore,Laptop,25,10,Fashion,1286,25,10,5,UPI,964,Yes
C07808,18,Female,Mumbai,Laptop,34,6,Electronics,25306,15,1,4,Debit Card,21510,Yes
C07809,44,Female,Pune,Laptop,26,3,Home,1649,25,10,13,Credit Card,1236,No
C07810,39,Female,Hyderabad,Mobile,7,12,Fashion,2035,10,2,12,UPI,1831,No
C07811,29,Male,Kolkata,Mobile,13,11,Fashion,3476,10,9,6,UPI,3128,Yes
C07812,31,Female,Pune,Tablet,32,8,Fashion,2135,30,8,7,Credit Card,1494,Yes
C07813,28,Female,Kolkata,Laptop,8,11,Fashion,3341,5,7,12,UPI,3173,No
C07814,46,Female,Kolkata,Tablet,34,5,Electronics,25831,20,3,10,UPI,20664,No
C07815,32,Female,Delhi,Tablet,29,2,Electronics,13411,30,6,11,UPI,9387,No
C07816,45,Female,Kolkata,Tablet,35,12,Beauty,1870,20,7,13,UPI,1496,Yes
C07817,49,Male,Chennai,Tablet,20,13,Home,3298,10,10,5,UPI,2968,Yes
C07818,31,Female,Delhi,Tablet,15,8,Home,3617,5,5,20,UPI,3436,No
C07819,18,Male,Bangalore,Tablet,31,7,Electronics,15167,25,3,10,UPI,11375,Yes
C07820,33,Male,Hyderabad,Mobile,9,12,Fashion,4203,15,4,14,Credit Card,3572,No
C07821,37,Female,Chennai,Laptop,11,2,Electronics,20414,20,10,12,Debit Card,16331,No
C07822,21,Female,Kolkata,Tablet,13,2,Beauty,1332,15,5,15,Credit Card,1132,No
C07823,22,Female,Chennai,Mobile,20,12,Fashion,3844,10,1,2,UPI,3459,Yes
C07824,51,Male,Kolkata,Laptop,23,12,Fashion,4734,25,5,11,Credit Card,3550,Yes
C07825,38,Male,Chennai,Laptop,31,12,Fashion,4349,25,9,6,Debit Card,3261,Yes
C07826,19,Male,Pune,Laptop,35,11,Home,3695,5,1,2,UPI,3510,No
C07827,18,Female,Chennai,Tablet,33,11,Beauty,1470,25,1,9,Debit Card,1102,Yes
C07828,45,Female,Hyderabad,Laptop,14,6,Fashion,4990,30,3,5,Credit Card,3493,Yes
C07829,55,Female,Kolkata,Tablet,21,11,Fashion,3847,25,7,20,Credit Card,2885,Yes
C07830,55,Female,Kolkata,Tablet,12,15,Home,5596,15,10,15,UPI,4756,Yes
C07831,41,Female,Mumbai,Mobile,30,12,Fashion,3968,5,6,6,Debit Card,3769,No
C07832,43,Male,Delhi,Tablet,19,11,Home,5980,5,6,16,Credit Card,5681,No
C07833,51,Male,Bangalore,Mobile,7,13,Home,4012,15,8,13,UPI,3410,No
C07834,29,Female,Delhi,Laptop,12,9,Home,5686,5,1,6,UPI,5401,No
C07835,32,Male,Kolkata,Tablet,20,15,Electronics,22477,25,10,14,Debit Card,16857,Yes
C07836,22,Female,Hyderabad,Tablet,32,14,Fashion,4265,10,3,13,Debit Card,3838,Yes
C07837,21,Male,Kolkata,Laptop,28,15,Home,5205,10,3,7,UPI,4684,Yes
C07838,29,Male,Pune,Mobile,17,2,Electronics,22859,15,5,6,Credit Card,19430,No
C07839,51,Male,Mumbai,Mobile,34,11,Electronics,12457,15,3,8,Credit Card,10588,Yes
C07840,53,Male,Pune,Tablet,25,14,Electronics,21702,5,9,10,Credit Card,20616,No
C07841,43,Female,Mumbai,Laptop,21,7,Beauty,903,5,3,8,Debit Card,857,No
C07842,55,Female,Hyderabad,Laptop,20,13,Beauty,662,15,7,17,UPI,562,Yes
C07843,31,Male,Hyderabad,Mobile,8,5,Beauty,581,5,9,8,UPI,551,No
C07844,49,Female,Bangalore,Mobile,8,8,Home,5414,15,4,10,UPI,4601,No
C07845,52,Male,Kolkata,Laptop,32,12,Beauty,1834,20,6,4,Credit Card,1467,Yes
C07846,21,Male,Bangalore,Tablet,17,6,Home,2637,5,10,11,UPI,2505,No
C07847,41,Male,Chennai,Laptop,29,5,Beauty,681,25,10,2,Debit Card,510,No
C07848,40,Female,Bangalore,Tablet,30,5,Electronics,14380,10,6,9,Credit Card,12942,No
C07849,38,Female,Hyderabad,Tablet,28,7,Fashion,3447,20,3,2,Debit Card,2757,Yes
C07850,38,Female,Bangalore,Mobile,25,8,Home,2646,5,10,7,UPI,2513,No
C07851,41,Female,Kolkata,Mobile,24,15,Beauty,1449,5,8,4,UPI,1376,No
C07852,42,Male,Bangalore,Tablet,29,3,Fashion,3585,5,4,6,UPI,3405,No
C07853,31,Male,Mumbai,Laptop,27,6,Fashion,1814,30,8,10,Credit Card,1269,Yes
C07854,31,Female,Pune,Laptop,17,2,Fashion,2598,20,5,5,UPI,2078,No
C07855,23,Female,Mumbai,Tablet,10,6,Home,4635,10,3,9,Debit Card,4171,No
C07856,49,Male,Delhi,Tablet,35,10,Home,3284,25,7,3,Debit Card,2463,Yes
C07857,55,Female,Pune,Mobile,30,9,Fashion,3377,5,1,13,UPI,3208,No
C07858,40,Male,Pune,Laptop,7,12,Electronics,25393,5,7,13,UPI,24123,No
C07859,39,Female,Pune,Tablet,7,14,Home,3147,30,3,3,Debit Card,2202,No
C07860,28,Male,Pune,Laptop,12,6,Fashion,3664,15,10,12,UPI,3114,Yes
C07861,23,Female,Mumbai,Tablet,28,12,Electronics,9730,30,7,10,Debit Card,6811,Yes
C07862,44,Male,Pune,Laptop,19,12,Beauty,1706,25,4,7,Credit Card,1279,Yes
C07863,43,Female,Pune,Laptop,24,15,Fashion,4888,25,10,15,UPI,3666,Yes
C07864,51,Female,Hyderabad,Mobile,8,4,Beauty,1272,25,10,8,UPI,954,No
C07865,20,Female,Delhi,Laptop,17,6,Fashion,4028,15,10,10,Credit Card,3423,Yes
C07866,27,Male,Kolkata,Tablet,7,10,Fashion,1633,15,6,4,UPI,1388,No
C07867,42,Female,Kolkata,Tablet,35,11,Electronics,23871,30,9,7,Credit Card,16709,Yes
C07868,28,Female,Kolkata,Mobile,8,5,Beauty,1760,30,1,19,Credit Card,1232,No
C07869,45,Male,Mumbai,Mobile,23,8,Fashion,1303,20,6,3,UPI,1042,Yes
C07870,29,Female,Kolkata,Mobile,14,12,Electronics,14844,15,2,17,Credit Card,12617,Yes
C07871,18,Female,Bangalore,Mobile,34,9,Beauty,1483,25,4,18,Credit Card,1112,Yes
C07872,37,Male,Delhi,Laptop,31,2,Home,2740,5,9,15,Credit Card,2603,No
C07873,37,Female,Pune,Tablet,18,5,Home,3696,10,1,4,UPI,3326,No
C07874,26,Female,Hyderabad,Laptop,8,7,Fashion,3695,15,5,8,UPI,3140,No
C07875,50,Female,Kolkata,Mobile,25,12,Home,1829,25,9,7,UPI,1371,Yes
C07876,22,Female,Kolkata,Mobile,28,7,Fashion,1710,10,5,2,Debit Card,1539,Yes
C07877,51,Female,Pune,Mobile,33,12,Beauty,1103,25,4,18,UPI,827,Yes
C07878,34,Male,Chennai,Mobile,33,5,Fashion,2312,30,3,18,Credit Card,1618,No
C07879,35,Female,Bangalore,Mobile,23,3,Fashion,1863,10,3,17,Credit Card,1676,No
C07880,19,Male,Hyderabad,Mobile,30,3,Electronics,21459,15,9,3,Credit Card,18240,No
C07881,34,Male,Pune,Tablet,16,14,Home,2016,10,10,20,Debit Card,1814,Yes
C07882,45,Female,Pune,Mobile,32,3,Electronics,18582,25,4,2,Debit Card,13936,No
C07883,46,Female,Hyderabad,Mobile,30,12,Home,4577,10,6,2,Credit Card,4119,Yes
C07884,48,Male,Pune,Mobile,22,15,Home,3432,20,8,13,UPI,2745,Yes
C07885,31,Female,Hyderabad,Tablet,27,6,Electronics,26679,15,4,8,UPI,22677,Yes
C07886,35,Male,Mumbai,Tablet,15,15,Electronics,20885,25,9,11,Credit Card,15663,Yes
C07887,33,Male,Pune,Tablet,24,2,Fashion,2326,15,8,4,Debit Card,1977,No
C07888,29,Female,Hyderabad,Mobile,31,14,Beauty,1273,15,5,19,Credit Card,1082,Yes
C07889,44,Female,Kolkata,Tablet,27,8,Fashion,2631,30,9,13,Debit Card,1841,Yes
C07890,38,Male,Mumbai,Laptop,29,2,Electronics,11380,25,4,15,UPI,8535,No
C07891,43,Male,Kolkata,Tablet,20,2,Home,4259,15,6,15,Debit Card,3620,No
C07892,39,Male,Delhi,Laptop,25,3,Home,2941,10,9,15,UPI,2646,No
C07893,37,Female,Bangalore,Tablet,14,3,Fashion,3613,30,9,7,UPI,2529,No
C07894,40,Male,Delhi,Tablet,6,3,Electronics,11574,30,2,20,UPI,8101,No
C07895,40,Male,Pune,Laptop,28,6,Fashion,3738,25,2,15,Credit Card,2803,Yes
C07896,38,Male,Pune,Tablet,21,3,Electronics,28739,30,7,9,Credit Card,20117,No
C07897,40,Male,Hyderabad,Laptop,30,4,Beauty,889,15,5,13,Credit Card,755,No
C07898,44,Female,Kolkata,Tablet,10,6,Beauty,1355,25,3,12,Debit Card,1016,No
C07899,34,Female,Hyderabad,Laptop,9,4,Electronics,20141,5,2,4,Credit Card,19133,No
C07900,19,Male,Mumbai,Laptop,21,6,Beauty,1474,20,8,15,Debit Card,1179,Yes
C07901,25,Male,Bangalore,Mobile,23,15,Beauty,1322,10,8,16,Credit Card,1189,Yes
C07902,40,Female,Pune,Laptop,24,15,Home,3402,5,10,8,Credit Card,3231,No
C07903,42,Female,Bangalore,Mobile,17,4,Home,3161,15,3,6,Debit Card,2686,No
C07904,32,Female,Mumbai,Tablet,25,3,Beauty,1805,25,4,16,Credit Card,1353,No
C07905,33,Female,Pune,Mobile,20,7,Electronics,15099,5,6,18,Debit Card,14344,No
C07906,42,Male,Kolkata,Mobile,20,3,Fashion,4497,25,10,10,Credit Card,3372,No
C07907,47,Female,Delhi,Tablet,25,2,Beauty,1698,15,6,9,Debit Card,1443,No
C07908,31,Female,Bangalore,Mobile,10,5,Beauty,1113,20,3,19,Credit Card,890,No
C07909,21,Female,Hyderabad,Laptop,19,13,Fashion,3949,5,7,10,Credit Card,3751,No
C07910,37,Male,Pune,Laptop,16,13,Electronics,15329,20,6,2,UPI,12263,Yes
C07911,44,Male,Delhi,Laptop,20,13,Electronics,17097,20,9,16,Debit Card,13677,Yes
C07912,22,Male,Mumbai,Laptop,28,13,Fashion,3276,20,4,13,Credit Card,2620,Yes
C07913,43,Female,Chennai,Laptop,9,11,Beauty,1211,10,10,20,Debit Card,1089,No
C07914,55,Male,Hyderabad,Laptop,14,9,Electronics,24274,30,8,10,Debit Card,16991,Yes
C07915,24,Female,Hyderabad,Laptop,20,6,Home,5804,25,10,14,UPI,4353,Yes
C07916,39,Male,Pune,Tablet,18,2,Electronics,26236,5,5,11,UPI,24924,No
C07917,41,Male,Kolkata,Laptop,28,14,Electronics,8061,5,7,17,UPI,7657,No
C07918,46,Female,Bangalore,Mobile,33,13,Home,4500,10,1,3,Debit Card,4050,Yes
C07919,47,Male,Delhi,Mobile,16,4,Beauty,1065,30,3,4,UPI,745,No
C07920,52,Male,Mumbai,Mobile,35,2,Home,3474,25,1,5,Debit Card,2605,No
C07921,21,Female,Kolkata,Tablet,16,14,Fashion,2859,15,2,7,Debit Card,2430,Yes
C07922,44,Male,Bangalore,Mobile,34,8,Beauty,1045,15,9,14,UPI,888,Yes
C07923,51,Female,Mumbai,Mobile,17,4,Home,5891,25,8,18,UPI,4418,No
C07924,19,Male,Kolkata,Tablet,9,7,Fashion,4187,20,6,12,UPI,3349,No
C07925,27,Male,Delhi,Mobile,30,10,Home,5790,5,4,2,UPI,5500,No
C07926,40,Male,Delhi,Laptop,29,3,Beauty,628,25,6,11,Credit Card,471,No
C07927,47,Male,Mumbai,Tablet,5,14,Home,3989,5,9,13,Debit Card,3789,No
C07928,20,Female,Bangalore,Mobile,11,10,Fashion,4436,30,6,4,Credit Card,3105,Yes
C07929,45,Male,Delhi,Laptop,19,8,Home,5889,15,9,19,Credit Card,5005,Yes
C07930,37,Female,Chennai,Mobile,5,8,Fashion,3895,30,5,18,Credit Card,2726,No
C07931,49,Male,Chennai,Mobile,34,12,Fashion,1444,30,10,17,Credit Card,1010,Yes
C07932,25,Female,Kolkata,Laptop,11,4,Beauty,1121,30,2,17,UPI,784,No
C07933,29,Female,Delhi,Mobile,14,7,Home,1682,5,9,7,Debit Card,1597,No
C07934,55,Male,Hyderabad,Mobile,5,3,Electronics,13591,20,4,20,Debit Card,10872,No
C07935,20,Male,Pune,Mobile,24,11,Electronics,22686,30,4,20,Credit Card,15880,Yes
C07936,53,Male,Delhi,Mobile,32,5,Electronics,21875,30,1,16,Debit Card,15312,No
C07937,48,Male,Hyderabad,Laptop,10,14,Beauty,597,10,5,12,UPI,537,No
C07938,41,Male,Pune,Mobile,10,6,Home,4775,30,10,11,Debit Card,3342,No
C07939,31,Female,Delhi,Mobile,9,7,Beauty,1507,25,9,9,UPI,1130,No
C07940,37,Male,Bangalore,Laptop,15,5,Fashion,4802,10,4,7,UPI,4321,No
C07941,31,Male,Bangalore,Tablet,11,10,Beauty,1803,25,3,6,Credit Card,1352,Yes
C07942,47,Male,Mumbai,Laptop,18,3,Electronics,27570,15,4,15,UPI,23434,No
C07943,36,Female,Kolkata,Laptop,17,4,Beauty,1642,25,3,9,Credit Card,1231,No
C07944,39,Male,Bangalore,Tablet,34,15,Home,3896,15,7,3,Credit Card,3311,Yes
C07945,50,Male,Delhi,Laptop,11,6,Beauty,702,20,9,18,UPI,561,Yes
C07946,24,Female,Chennai,Mobile,6,10,Beauty,1716,20,6,10,UPI,1372,No
C07947,43,Female,Bangalore,Mobile,9,5,Home,4799,30,5,4,Credit Card,3359,No
C07948,20,Female,Chennai,Mobile,31,6,Fashion,1333,30,1,12,Credit Card,933,Yes
C07949,33,Female,Pune,Mobile,11,9,Electronics,24612,10,5,20,Debit Card,22150,Yes
C07950,49,Male,Kolkata,Mobile,24,3,Electronics,25917,5,8,16,Debit Card,24621,No
C07951,41,Female,Hyderabad,Tablet,24,3,Fashion,3106,25,3,5,Credit Card,2329,No
C07952,45,Female,Kolkata,Mobile,34,5,Fashion,2071,20,9,15,UPI,1656,No
C07953,44,Female,Chennai,Mobile,28,8,Electronics,18875,30,1,4,Debit Card,13212,Yes
C07954,44,Male,Delhi,Mobile,12,7,Electronics,28431,5,8,19,Credit Card,27009,No
C07955,22,Male,Pune,Laptop,5,12,Beauty,1382,20,1,9,Credit Card,1105,No
C07956,47,Male,Bangalore,Tablet,9,8,Fashion,2979,15,7,11,Credit Card,2532,No
C07957,27,Male,Pune,Laptop,6,12,Beauty,1033,20,7,7,UPI,826,No
C07958,54,Male,Pune,Tablet,28,5,Home,3380,5,2,14,Debit Card,3211,No
C07959,34,Female,Bangalore,Laptop,7,11,Fashion,2480,20,6,5,UPI,1984,No
C07960,47,Male,Delhi,Laptop,32,13,Electronics,14303,15,3,19,Credit Card,12157,Yes
C07961,38,Female,Chennai,Mobile,33,13,Electronics,11487,5,2,16,Credit Card,10912,No
C07962,42,Male,Kolkata,Mobile,19,11,Electronics,12351,20,2,13,Credit Card,9880,Yes
C07963,20,Female,Chennai,Tablet,32,3,Electronics,15514,25,4,11,Debit Card,11635,No
C07964,25,Male,Bangalore,Mobile,11,6,Home,3221,25,4,5,Debit Card,2415,Yes
C07965,48,Female,Pune,Mobile,9,3,Beauty,1241,25,9,5,UPI,930,No
C07966,41,Female,Kolkata,Tablet,29,3,Fashion,2585,30,8,18,Debit Card,1809,No
C07967,39,Male,Kolkata,Laptop,24,4,Electronics,20784,10,10,14,Debit Card,18705,No
C07968,52,Male,Delhi,Tablet,7,9,Fashion,3511,20,2,8,UPI,2808,No
C07969,23,Female,Pune,Tablet,31,4,Home,1908,25,5,8,Credit Card,1431,No
C07970,29,Male,Kolkata,Tablet,8,4,Electronics,25901,30,3,19,Debit Card,18130,No
C07971,28,Male,Delhi,Laptop,14,15,Beauty,589,30,6,11,UPI,412,Yes
C07972,31,Male,Bangalore,Mobile,15,11,Home,3903,10,3,10,Credit Card,3512,Yes
C07973,31,Male,Mumbai,Mobile,19,10,Electronics,8805,15,1,19,Debit Card,7484,Yes
C07974,53,Female,Pune,Tablet,6,13,Electronics,21281,30,8,7,UPI,14896,No
C07975,31,Female,Hyderabad,Mobile,16,3,Electronics,23206,10,9,13,UPI,20885,No
C07976,38,Male,Delhi,Tablet,11,7,Beauty,1477,25,5,4,Credit Card,1107,Yes
C07977,36,Male,Hyderabad,Laptop,18,3,Beauty,1067,15,6,15,UPI,906,No
C07978,49,Male,Bangalore,Tablet,20,3,Home,2234,10,1,2,Credit Card,2010,No
C07979,30,Female,Bangalore,Tablet,18,14,Electronics,13728,30,10,20,UPI,9609,Yes
C07980,42,Male,Pune,Mobile,29,8,Electronics,25800,5,6,16,Debit Card,24510,No
C07981,47,Female,Chennai,Laptop,34,4,Fashion,2914,25,9,12,UPI,2185,No
C07982,46,Male,Pune,Tablet,34,6,Beauty,1266,15,3,8,UPI,1076,Yes
C07983,33,Male,Pune,Tablet,15,12,Electronics,11452,10,4,7,Debit Card,10306,Yes
C07984,18,Male,Kolkata,Mobile,29,3,Fashion,4304,15,10,9,Credit Card,3658,No
C07985,24,Female,Pune,Tablet,34,4,Fashion,1342,10,2,13,UPI,1207,No
C07986,24,Male,Hyderabad,Tablet,33,15,Electronics,27797,25,10,12,UPI,20847,Yes
C07987,42,Female,Kolkata,Laptop,24,14,Fashion,2400,20,2,10,UPI,1920,Yes
C07988,19,Male,Delhi,Tablet,16,4,Beauty,523,20,9,20,UPI,418,No
C07989,23,Female,Pune,Laptop,13,9,Electronics,23757,15,10,12,UPI,20193,Yes
C07990,26,Female,Hyderabad,Tablet,13,12,Beauty,1317,10,10,5,Credit Card,1185,Yes
C07991,19,Male,Chennai,Laptop,23,6,Electronics,21699,15,9,16,UPI,18444,Yes
C07992,22,Female,Mumbai,Tablet,16,2,Beauty,1001,15,5,5,Debit Card,850,No
C07993,45,Female,Hyderabad,Tablet,15,5,Electronics,17068,15,6,14,Credit Card,14507,No
C07994,40,Male,Hyderabad,Tablet,31,8,Fashion,4445,10,5,8,UPI,4000,Yes
C07995,38,Male,Hyderabad,Tablet,16,3,Electronics,12164,20,5,18,Debit Card,9731,No
C07996,24,Female,Mumbai,Laptop,28,14,Home,2921,5,6,15,Debit Card,2774,No
C07997,44,Male,Delhi,Tablet,23,11,Fashion,1599,30,2,20,Credit Card,1119,Yes
C07998,35,Female,Delhi,Laptop,11,12,Fashion,2523,20,10,3,UPI,2018,Yes
